ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position
469,simple,SRC010011,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,3780,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRC010011-1.jpg,,,,,,,,,0
471,simple,SRC010012,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,4050,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRC010012-1.jpg,,,,,,,,,0
473,simple,SRC010013,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,4050,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRC010013-1.jpg,,,,,,,,,0
475,simple,SRC010014,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,4190,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRC010014-1.jpg,,,,,,,,,0
477,simple,SRC010015,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,4460,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRC010015-1.jpg,,,,,,,,,0
479,simple,SRC010016,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,4640,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRC010016-1.jpg,,,,,,,,,0
481,simple,SRC010017,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,4640,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRC010017-1.jpg,,,,,,,,,0
483,simple,SRC010018,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,3650,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRC010018-1.jpg,,,,,,,,,0
485,simple,SRC010019,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,4640,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRC010019-1.jpg,,,,,,,,,0
487,simple,SRC010020,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,4640,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRC010020-1.jpg,,,,,,,,,0
489,simple,SRC010021,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,5540,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRC010021-1.jpg,,,,,,,,,0
491,simple,SRC010022,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,5540,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRC010022-1.jpg,,,,,,,,,0
493,simple,SRC010023,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,6300,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRC010023-1.jpg,,,,,,,,,0
495,simple,SRC010024,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,6300,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRC010024-1.jpg,,,,,,,,,0
497,simple,SRC010025,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,6390,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRC010025-1.jpg,,,,,,,,,0
499,simple,SRC010026,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,6390,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRC010026-1.jpg,,,,,,,,,0
501,simple,SRC010027,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,950,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRC010027-1.jpg,,,,,,,,,0
503,simple,SRC010028,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,950,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRC010028-1.jpg,,,,,,,,,0
505,simple,SRC010029,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,950,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRC010029-1.jpg,,,,,,,,,0
507,simple,SRC010030,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,950,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRC010030-1.jpg,,,,,,,,,0
509,simple,SRC010031,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,950,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRC010031-1.jpg,,,,,,,,,0
511,simple,SRC010032,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,950,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRC010032-1.jpg,,,,,,,,,0
513,simple,SRC010033,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,810,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRC010033-1.jpg,,,,,,,,,0
515,simple,SRC010034,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,810,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRC010034-1.jpg,,,,,,,,,0
517,simple,SRC010035,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,2480,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRC010035-1.jpg,,,,,,,,,0
519,simple,SRC010036,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,2480,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRC010036-1.jpg,,,,,,,,,0
521,simple,SRC010037,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,2480,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRC010037-1.jpg,,,,,,,,,0
523,simple,SRC010038,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,2480,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRC010038-1.jpg,,,,,,,,,0
525,simple,SRC010039,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,2330,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRC010039-1.jpg,,,,,,,,,0
527,simple,SRC010040,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,2330,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRC010040-1.jpg,,,,,,,,,0
529,simple,SRC010041,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,2330,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRC010041-1.jpg,,,,,,,,,0
531,simple,SRC010042,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1760,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRC010042-1.jpg,,,,,,,,,0
533,simple,SRC010043,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,1760,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRC010043-1.jpg,,,,,,,,,0
535,simple,SRC010044,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1760,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRC010044-1.jpg,,,,,,,,,0
537,simple,SRD010049,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,340,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRD010049-1.jpg,,,,,,,,,0
539,simple,SRD010050,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,2040,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRD010050-1.jpg,,,,,,,,,0
541,simple,SRD010051,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,1790,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRD010051-1.jpg,,,,,,,,,0
543,simple,SRD010052,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1530,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRD010052-1.jpg,,,,,,,,,0
545,simple,SRD010053,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,3400,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRD010053-1.jpg,,,,,,,,,0
547,simple,SRD010054,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1790,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRD010054-1.jpg,,,,,,,,,0
549,simple,SRD010055,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1790,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRD010055-1.jpg,,,,,,,,,0
551,simple,SRD010056,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1790,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRD010056-1.jpg,,,,,,,,,0
553,simple,SRD010057,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,680,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRD010057-1.jpg,,,,,,,,,0
555,simple,SRD010058,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,680,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRD010058-1.jpg,,,,,,,,,0
557,simple,SRD010059,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,680,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRD010059-1.jpg,,,,,,,,,0
559,simple,SRD010060,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1790,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRD010060-1.jpg,,,,,,,,,0
561,simple,SRD010061,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1020,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRD010061-1.jpg,,,,,,,,,0
563,simple,SRD010062,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,680,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRD010062-1.jpg,,,,,,,,,0
565,simple,SRD010063,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,850,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRD010063-1.jpg,,,,,,,,,0
567,simple,SRA010064,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,2500,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010064-1.jpg,,,,,,,,,0
569,simple,SRA010065,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,2500,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010065-1.jpg,,,,,,,,,0
571,simple,SRA010066,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,2500,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010066-1.jpg,,,,,,,,,0
573,simple,SRA010067,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,2500,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010067-1.jpg,,,,,,,,,0
575,simple,SRA010068,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,2500,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010068-1.jpg,,,,,,,,,0
577,simple,SRA010069,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,2500,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010069-1.jpg,,,,,,,,,0
579,simple,SRA010070,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,2500,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010070-1.jpg,,,,,,,,,0
581,simple,SRA010071,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,2500,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010071-1.jpg,,,,,,,,,0
583,simple,SRA010072,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,2500,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010072-1.jpg,,,,,,,,,0
585,simple,SRA010073,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1390,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010073-1.jpg,,,,,,,,,0
587,simple,SRA010074,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1390,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010074-1.jpg,,,,,,,,,0
589,simple,SRA010075,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1390,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010075-1.jpg,,,,,,,,,0
591,simple,SRA010076,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,1390,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010076-1.jpg,,,,,,,,,0
593,simple,SRA010077,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1390,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010077-1.jpg,,,,,,,,,0
595,simple,SRA010078,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1390,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010078-1.jpg,,,,,,,,,0
597,simple,SRA010079,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1690,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010079-1.jpg,,,,,,,,,0
599,simple,SRA010080,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1690,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010080-1.jpg,,,,,,,,,0
601,simple,SRA010081,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,1690,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010081-1.jpg,,,,,,,,,0
603,simple,SRA010082,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1690,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010082-1.jpg,,,,,,,,,0
605,simple,SRA010083,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,1690,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010083-1.jpg,,,,,,,,,0
607,simple,SRA010084,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,1690,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010084-1.jpg,,,,,,,,,0
609,simple,SRA010085,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,1690,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010085-1.jpg,,,,,,,,,0
611,simple,SRA010086,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1690,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010086-1.jpg,,,,,,,,,0
613,simple,SRA010087,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,1190,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010087-1.jpg,,,,,,,,,0
615,simple,SRA010088,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1190,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010088-1.jpg,,,,,,,,,0
617,simple,SRA010089,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1190,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010089-1.jpg,,,,,,,,,0
619,simple,SRA010090,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1190,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010090-1.jpg,,,,,,,,,0
621,simple,SRA010091,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,1190,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010091-1.jpg,,,,,,,,,0
623,simple,SRA010092,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,1190,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010092-1.jpg,,,,,,,,,0
625,simple,SRA010093,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1100,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010093-1.jpg,,,,,,,,,0
627,simple,SRA010094,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1100,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010094-1.jpg,,,,,,,,,0
629,simple,SRA010095,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1100,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010095-1.jpg,,,,,,,,,0
631,simple,SRA010096,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1100,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010096-1.jpg,,,,,,,,,0
633,simple,SRA010097,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,1100,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010097-1.jpg,,,,,,,,,0
635,simple,SRA010098,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1100,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010098-1.jpg,,,,,,,,,0
637,simple,SRA010099,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1100,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010099-1.jpg,,,,,,,,,0
639,simple,SRA010100,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,1100,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010100-1.jpg,,,,,,,,,0
641,simple,SRA010101,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1100,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010101-1.jpg,,,,,,,,,0
643,simple,SRA010102,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1100,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010102-1.jpg,,,,,,,,,0
645,simple,SRA010103,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1100,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010103-1.jpg,,,,,,,,,0
647,simple,SRA010104,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1100,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010104-1.jpg,,,,,,,,,0
649,simple,SRA010105,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,1590,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010105-1.jpg,,,,,,,,,0
651,simple,SRA010106,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,1590,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010106-1.jpg,,,,,,,,,0
653,simple,SRA010107,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,1590,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010107-1.jpg,,,,,,,,,0
655,simple,SRA010108,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,1590,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010108-1.jpg,,,,,,,,,0
657,simple,SRA010109,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,1590,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010109-1.jpg,,,,,,,,,0
659,simple,SRA010110,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1590,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010110-1.jpg,,,,,,,,,0
661,simple,SRA010111,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,1590,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010111-1.jpg,,,,,,,,,0
663,simple,SRA010112,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1590,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010112-1.jpg,,,,,,,,,0
665,simple,SRA010113,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,1590,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010113-1.jpg,,,,,,,,,0
667,simple,SRA010114,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1590,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010114-1.jpg,,,,,,,,,0
669,simple,SRA010115,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,1590,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010115-1.jpg,,,,,,,,,0
671,simple,SRA010116,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1190,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010116-1.jpg,,,,,,,,,0
673,simple,SRA010117,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1190,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010117-1.jpg,,,,,,,,,0
675,simple,SRA010118,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,1190,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010118-1.jpg,,,,,,,,,0
677,simple,SRA010119,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,1190,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010119-1.jpg,,,,,,,,,0
679,simple,SRA010120,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,1190,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010120-1.jpg,,,,,,,,,0
681,simple,SRA010121,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1190,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010121-1.jpg,,,,,,,,,0
683,simple,SRA010122,Saree,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,1190,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010122-1.jpg,,,,,,,,,0
685,simple,SRA010123,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,1190,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010123-1.jpg,,,,,,,,,0
687,simple,SRA010124,Saree,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,1190,Saree,,,http://192.168.1.236/mahisfashionparadise/wp-content/uploads/2020/12/SRA010124-1.jpg,,,,,,,,,0
